total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,hosp_patients,new_tests,total_tests,new_tests_smoothed,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,extreme_poverty
1290.0,2.0,6.714,32.0,0.0,0.0,7.0,1597.0,213534.0,1746.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
1322.0,7.0,4.571,32.0,0.0,0.0,4.0,1224.0,225636.0,1729.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
1337.0,4.0,2.143,33.0,0.0,0.143,4.0,1180.0,237477.0,1692.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
1393.0,12.0,8.0,34.0,0.0,0.143,3.0,1777.0,250709.0,1890.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
1428.0,3.0,5.0,35.0,0.0,0.143,7.0,1596.0,264258.0,1936.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
1474.0,10.0,6.571,35.0,0.0,0.0,10.0,1583.0,278667.0,2058.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
1525.0,10.0,7.286,36.0,0.0,0.143,12.0,1933.0,295242.0,2368.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
1676.0,22.0,21.571,36.0,0.0,0.0,7.0,1660.0,310832.0,2227.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
2086.0,67.0,58.571,38.0,0.0,0.286,23.0,2544.0,334829.0,3428.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
2670.0,74.0,83.429,40.0,0.0,0.286,56.0,3345.0,361843.0,3859.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
3450.0,58.0,111.429,44.0,1.0,0.571,66.0,2690.0,390971.0,4161.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
4678.0,211.0,175.429,56.0,2.0,1.714,138.0,4458.0,423995.0,4718.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
6136.0,242.0,208.286,74.0,3.0,2.571,208.0,3898.0,458151.0,4879.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
8095.0,215.0,279.857,99.0,3.0,3.571,251.0,3744.0,497949.0,5685.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
10547.0,316.0,350.286,123.0,2.0,3.429,331.0,4058.0,538766.0,5831.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
13120.0,376.0,367.571,153.0,0.0,4.286,389.0,4079.0,576647.0,5412.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
16975.0,414.0,550.714,197.0,4.0,6.286,478.0,4037.0,622404.0,6537.0,306198.5,262610.5,60896.5,4473.5,4920.0,1866934.0,0.7
19993.0,686.0,597.857,242.0,7.0,7.429,537.0,8065.0,658086.0,6766.0,1.0,1.0,60896.5,4473.5,4920.0,1866934.0,0.7
20787.0,794.0,603.714,253.0,11.0,8.571,515.0,8695.0,666781.0,6916.0,306198.5,262610.5,60896.5,4473.5,0.0,1866934.0,0.7
21313.0,526.0,619.714,262.0,9.0,9.286,562.0,5822.0,672603.0,7171.0,306198.5,262610.5,60896.5,4473.5,0.0,1866934.0,0.7
21520.0,207.0,635.0,272.0,10.0,9.429,610.0,3296.0,675899.0,7337.0,306198.5,262610.5,60896.5,4473.5,0.0,1866934.0,0.7
22104.0,584.0,631.0,288.0,16.0,11.143,667.0,9764.0,685663.0,7616.0,306198.5,262610.5,60896.5,4473.5,0.0,1866934.0,0.7
22816.0,712.0,634.143,293.0,5.0,9.857,677.0,8748.0,694411.0,7580.0,2.0,2.0,60896.5,4473.5,0.0,1866934.0,0.7
23706.0,890.0,628.429,304.0,11.0,9.857,704.0,9642.0,704053.0,7719.0,306198.5,262610.5,60896.5,4473.5,0.0,1866934.0,0.7
24386.0,680.0,627.571,319.0,15.0,11.0,703.0,10356.0,714409.0,8046.0,306198.5,262610.5,60896.5,4473.5,0.0,1866934.0,0.7
25046.0,660.0,608.429,324.0,5.0,10.143,708.0,8936.0,723345.0,8081.0,306198.5,262610.5,60896.5,4473.5,0.0,1866934.0,0.7
25675.0,629.0,623.143,349.0,25.0,12.429,723.0,5391.0,728736.0,8019.0,306198.5,262610.5,60896.5,4473.5,0.0,1866934.0,0.7
25885.0,210.0,623.571,352.0,3.0,11.429,775.0,2811.0,731547.0,7950.0,306198.5,262610.5,60896.5,4473.5,0.0,1866934.0,0.7
26472.0,587.0,624.0,357.0,5.0,9.857,798.0,9400.0,740947.0,7898.0,3.0,3.0,60896.5,4473.5,0.0,1866934.0,0.7
27495.0,1023.0,668.429,382.0,25.0,12.714,792.0,9887.0,750834.0,8060.0,4.0,4.0,60896.5,1.0,0.0,1866934.0,0.7
28535.0,1040.0,689.857,394.0,12.0,12.857,786.0,10344.0,761178.0,8161.0,306198.5,262610.5,60896.5,4473.5,0.0,1866934.0,0.7
29427.0,892.0,720.143,409.0,15.0,12.857,825.0,9748.0,770926.0,8074.0,7.0,7.0,60896.5,4473.5,1.0,1866934.0,0.7
30297.0,870.0,750.143,427.0,18.0,14.714,796.0,10057.0,780983.0,8234.0,306198.5,262610.5,60896.5,4473.5,1.0,1866934.0,0.7
30940.0,643.0,752.143,439.0,12.0,12.857,850.0,5545.0,786528.0,8256.0,11.0,11.0,60896.5,4473.5,1.0,1866934.0,0.7
31335.0,395.0,778.571,443.0,4.0,13.0,927.0,3730.0,790258.0,8387.0,14.0,14.0,60896.5,3.0,2.0,1866934.0,0.7
32339.0,1004.0,838.143,459.0,16.0,14.571,948.0,10911.0,801169.0,8603.0,18.0,18.0,60896.5,4.0,2.0,1866934.0,0.7
33484.0,1145.0,855.571,479.0,20.0,13.857,900.0,12155.0,813324.0,8927.0,21.0,21.0,60896.5,3.0,2.0,1866934.0,0.7
34754.0,1270.0,888.429,486.0,7.0,13.143,857.0,11597.0,824921.0,9106.0,23.0,23.0,60896.5,2.0,2.0,1866934.0,0.7
35420.0,666.0,856.143,502.0,16.0,13.286,885.0,4029.0,828950.0,8289.0,306198.5,262610.5,60896.5,4473.5,2.0,1866934.0,0.7
35819.0,399.0,788.857,515.0,13.0,12.571,937.0,3001.0,831951.0,7281.0,24.0,24.0,60896.5,4473.5,2.0,1866934.0,0.7
36330.0,511.0,770.0,559.0,44.0,17.143,954.0,5054.0,837005.0,7211.0,29.0,29.0,60896.5,5.0,3.0,1866934.0,0.7
36838.0,508.0,786.143,578.0,19.0,19.286,987.0,4437.0,841442.0,7312.0,633.0,633.0,60896.5,604.0,88.0,1866934.0,0.7
37676.0,838.0,762.429,603.0,25.0,20.571,1000.0,11207.0,852649.0,7354.0,1512.0,1512.0,60896.5,879.0,213.0,1866934.0,0.7
39043.0,1367.0,794.143,626.0,23.0,21.0,998.0,11971.0,864620.0,7328.0,2313.0,2313.0,60896.5,801.0,327.0,1866934.0,0.7
40904.0,1861.0,878.571,635.0,9.0,21.286,939.0,12395.0,877015.0,7442.0,2320.0,2320.0,60896.5,7.0,328.0,1866934.0,0.7
41615.0,711.0,885.0,644.0,9.0,20.286,1004.0,3960.0,880975.0,7432.0,2328.0,2327.0,1.0,8.0,329.0,1866934.0,0.7
41929.0,314.0,872.857,668.0,24.0,21.857,1067.0,2498.0,883473.0,7360.0,2330.0,2329.0,1.0,2.0,329.0,1866934.0,0.7
42497.0,568.0,881.0,680.0,12.0,17.286,1114.0,5896.0,889369.0,7481.0,2334.0,2333.0,1.0,4.0,329.0,1866934.0,0.7
43118.0,621.0,897.143,692.0,12.0,16.286,1141.0,5550.0,894919.0,7640.0,3040.0,3039.0,1.0,706.0,344.0,1866934.0,0.7
43942.0,824.0,895.143,722.0,30.0,17.0,1112.0,12352.0,907271.0,7803.0,3935.0,3934.0,1.0,895.0,346.0,1866934.0,0.7
45171.0,1229.0,875.429,754.0,32.0,18.286,1068.0,13946.0,921217.0,8085.0,4718.0,4714.0,4.0,783.0,344.0,1866934.0,0.7
46545.0,1374.0,805.857,790.0,36.0,22.143,1110.0,13525.0,934742.0,8247.0,5531.0,5527.0,4.0,813.0,459.0,1866934.0,0.7
47782.0,1237.0,881.0,801.0,11.0,22.429,1092.0,12799.0,947541.0,9509.0,6448.0,6441.0,7.0,917.0,589.0,1866934.0,0.7
48952.0,1170.0,1003.286,818.0,17.0,21.429,1051.0,11338.0,958879.0,10772.0,6758.0,6751.0,7.0,310.0,633.0,1866934.0,0.7
49568.0,616.0,1010.143,849.0,31.0,24.143,1079.0,6336.0,965215.0,10835.0,7095.0,7087.0,8.0,337.0,680.0,1866934.0,0.7
49899.0,331.0,968.714,864.0,15.0,24.571,1127.0,4179.0,969394.0,10639.0,8469.0,8461.0,8.0,1374.0,776.0,1866934.0,0.7
50777.0,878.0,976.429,882.0,18.0,22.857,1115.0,12516.0,981910.0,10663.0,10106.0,10096.0,10.0,1637.0,882.0,1866934.0,0.7
52032.0,1255.0,980.143,909.0,27.0,22.143,1155.0,12293.0,994203.0,10427.0,11629.0,11615.0,15.0,1523.0,987.0,1866934.0,0.7
52982.0,950.0,919.571,920.0,11.0,18.571,1101.0,12224.0,1006427.0,10241.0,13470.0,13453.0,18.0,1841.0,1134.0,1866934.0,0.7
54066.0,1084.0,897.714,935.0,15.0,19.143,1070.0,12453.0,1018880.0,10191.0,15349.0,15332.0,18.0,1879.0,1272.0,1866934.0,0.7
55097.0,1031.0,877.857,961.0,26.0,20.429,1005.0,11804.0,1030684.0,10258.0,16022.0,16004.0,19.0,673.0,1323.0,1866934.0,0.7
55664.0,567.0,870.857,978.0,17.0,18.429,1049.0,6576.0,1037260.0,10292.0,16148.0,16125.0,24.0,126.0,1293.0,1866934.0,0.7
55908.0,244.0,858.429,983.0,5.0,17.0,1073.0,3423.0,1040683.0,10184.0,17004.0,16400.0,605.0,856.0,1219.0,1866934.0,0.7
56720.0,812.0,849.0,1012.0,29.0,18.571,1062.0,13629.0,1054312.0,10343.0,17890.0,16479.0,1412.0,886.0,1112.0,1866934.0,0.7
57808.0,1088.0,825.143,1032.0,20.0,17.571,1016.0,12732.0,1067044.0,10406.0,18678.0,16506.0,2173.0,788.0,1007.0,1866934.0,0.7
58710.0,902.0,818.286,1057.0,25.0,19.571,1010.0,11816.0,1078860.0,10348.0,18971.0,16778.0,2194.0,293.0,786.0,1866934.0,0.7
59586.0,876.0,788.571,1076.0,19.0,20.143,1015.0,12397.0,1091257.0,10340.0,19202.0,16986.0,2217.0,231.0,550.0,1866934.0,0.7
60496.0,910.0,771.286,1097.0,21.0,19.429,944.0,10598.0,1101855.0,10167.0,19335.0,17117.0,2219.0,133.0,473.0,1866934.0,0.7
61008.0,512.0,763.429,1111.0,14.0,19.0,1007.0,5506.0,1107361.0,10014.0,19340.0,17117.0,2224.0,5.0,456.0,1866934.0,0.7
61231.0,223.0,760.429,1114.0,3.0,18.714,1052.0,3901.0,1111262.0,10083.0,20019.0,17143.0,2877.0,679.0,431.0,1866934.0,0.7
61924.0,693.0,743.429,1126.0,12.0,16.286,972.0,12552.0,1123814.0,9929.0,20885.0,17179.0,3707.0,866.0,428.0,1866934.0,0.7
63027.0,1103.0,745.571,1138.0,12.0,15.143,921.0,12197.0,1136011.0,9852.0,21721.0,17268.0,4454.0,836.0,435.0,1866934.0,0.7
63992.0,965.0,754.571,1148.0,10.0,13.0,944.0,10982.0,1146993.0,9733.0,22512.0,17303.0,5211.0,791.0,506.0,1866934.0,0.7
64923.0,931.0,762.429,1166.0,18.0,12.857,949.0,11507.0,1158500.0,9606.0,23482.0,17359.0,6125.0,970.0,611.0,1866934.0,0.7
65708.0,785.0,744.571,1180.0,14.0,11.857,918.0,9960.0,1168460.0,9515.0,23801.0,17370.0,6433.0,319.0,638.0,1866934.0,0.7
66241.0,533.0,747.571,1195.0,15.0,12.0,948.0,5361.0,1173821.0,9494.0,24150.0,17381.0,6771.0,349.0,687.0,1866934.0,0.7
66652.0,411.0,774.429,1202.0,7.0,12.571,988.0,3944.0,1177765.0,9500.0,25347.0,17402.0,7947.0,1197.0,761.0,1866934.0,0.7
67427.0,775.0,786.143,1219.0,17.0,13.286,1070.0,12949.0,1190714.0,9557.0,27176.0,17549.0,9629.0,1829.0,899.0,1866934.0,0.7
68658.0,1231.0,804.429,1250.0,31.0,16.0,925.0,12317.0,1203031.0,9574.0,28811.0,17802.0,11011.0,1635.0,1013.0,1866934.0,0.7
69400.0,742.0,772.571,1281.0,31.0,19.0,898.0,11818.0,1214849.0,9694.0,30325.0,17946.0,12381.0,1514.0,1116.0,1866934.0,0.7
70276.0,876.0,764.714,1309.0,28.0,20.429,884.0,11495.0,1226344.0,9692.0,31999.0,18112.0,13889.0,1674.0,1217.0,1866934.0,0.7
71320.0,1044.0,801.714,1327.0,18.0,21.0,829.0,11439.0,1237783.0,9903.0,32571.0,18123.0,14450.0,572.0,1253.0,1866934.0,0.7
71800.0,480.0,794.143,1339.0,12.0,20.571,877.0,5152.0,1242935.0,9873.0,32700.0,18128.0,14574.0,129.0,1221.0,1866934.0,0.7
72088.0,288.0,776.571,1347.0,8.0,20.714,905.0,3327.0,1246262.0,9785.0,33121.0,18390.0,14733.0,421.0,1111.0,1866934.0,0.7
72869.0,781.0,777.429,1363.0,16.0,20.571,865.0,13108.0,1259370.0,9808.0,33313.0,18535.0,14780.0,192.0,877.0,1866934.0,0.7
73859.0,990.0,743.0,1395.0,32.0,20.714,824.0,12334.0,1271704.0,9810.0,33965.0,18979.0,14988.0,652.0,736.0,1866934.0,0.7
74701.0,842.0,757.286,1416.0,21.0,19.286,840.0,12340.0,1284044.0,9885.0,35769.0,20092.0,15679.0,1804.0,778.0,1866934.0,0.7
75509.0,808.0,747.571,1431.0,15.0,17.429,844.0,12104.0,1296148.0,9972.0,37523.0,21282.0,16243.0,1754.0,789.0,1866934.0,0.7
76282.0,773.0,708.857,1443.0,12.0,16.571,812.0,10157.0,1306305.0,9789.0,37927.0,21509.0,16420.0,404.0,765.0,1866934.0,0.7
76706.0,424.0,700.857,1451.0,8.0,16.0,831.0,4955.0,1311260.0,9761.0,37957.0,21518.0,16442.0,30.0,751.0,1866934.0,0.7
76984.0,278.0,699.429,1468.0,17.0,17.286,851.0,3186.0,1314446.0,9741.0,38839.0,22244.0,16598.0,882.0,817.0,1866934.0,0.7
77697.0,713.0,689.714,1486.0,18.0,17.571,837.0,12908.0,1327354.0,9712.0,40242.0,23567.0,16678.0,1403.0,990.0,1866934.0,0.7
78643.0,946.0,683.429,1508.0,22.0,16.143,796.0,12251.0,1339605.0,9700.0,42260.0,25403.0,16860.0,2018.0,1185.0,1866934.0,0.7
79351.0,708.0,664.286,1521.0,13.0,15.0,767.0,10929.0,1350534.0,9499.0,43822.0,26907.0,16918.0,1562.0,1150.0,1866934.0,0.7
80040.0,689.0,647.286,1533.0,12.0,14.571,753.0,10915.0,1361449.0,9329.0,45207.0,28233.0,16977.0,1385.0,1098.0,1866934.0,0.7
81109.0,1069.0,689.571,1538.0,5.0,13.571,715.0,11165.0,1372614.0,9473.0,45962.0,28967.0,16998.0,755.0,1148.0,1866934.0,0.7
81519.0,410.0,687.571,1542.0,4.0,13.0,740.0,4819.0,1377433.0,9453.0,46779.0,29781.0,17001.0,817.0,1260.0,1866934.0,0.7
81793.0,274.0,687.0,1546.0,4.0,11.143,771.0,3334.0,1380767.0,9474.0,48573.0,31540.0,17036.0,1794.0,1391.0,1866934.0,0.7
82462.0,669.0,680.714,1570.0,24.0,12.0,748.0,12678.0,1393445.0,9442.0,50982.0,33917.0,17068.0,2409.0,1534.0,1866934.0,0.7
83445.0,983.0,686.0,1587.0,17.0,11.286,728.0,12591.0,1406036.0,9490.0,55323.0,38217.0,17109.0,4341.0,1866.0,1866934.0,0.7
84258.0,813.0,701.0,1593.0,6.0,10.286,720.0,12232.0,1418268.0,9676.0,59537.0,42384.0,17156.0,4214.0,2245.0,1866934.0,0.7
84983.0,725.0,706.143,1601.0,8.0,9.714,700.0,12715.0,1430983.0,9933.0,62942.0,45700.0,17245.0,3405.0,2534.0,1866934.0,0.7
85810.0,827.0,671.571,1614.0,13.0,10.857,665.0,12088.0,1443071.0,10065.0,63537.0,46286.0,17254.0,595.0,2511.0,1866934.0,0.7
86186.0,376.0,666.714,1618.0,4.0,10.857,682.0,4839.0,1447910.0,10068.0,63674.0,46420.0,17257.0,137.0,2414.0,1866934.0,0.7
86458.0,272.0,666.429,1621.0,3.0,10.714,728.0,3451.0,1451361.0,10085.0,65878.0,48392.0,17489.0,2204.0,2472.0,1866934.0,0.7
87103.0,645.0,663.0,1638.0,17.0,9.714,710.0,14225.0,1465586.0,10306.0,68657.0,50864.0,17796.0,2779.0,2525.0,1866934.0,0.7
88022.0,919.0,653.857,1654.0,16.0,9.571,702.0,14339.0,1479925.0,10556.0,74006.0,56014.0,17995.0,5349.0,2669.0,1866934.0,0.7
88668.0,646.0,630.0,1666.0,12.0,10.429,696.0,15156.0,1495081.0,10973.0,81911.0,63797.0,18117.0,7905.0,3196.0,1866934.0,0.7
89414.0,746.0,633.0,1680.0,14.0,11.286,699.0,15923.0,1511004.0,11432.0,88675.0,70421.0,18258.0,6764.0,3676.0,1866934.0,0.7
90009.0,595.0,599.857,1687.0,7.0,10.429,649.0,12859.0,1523863.0,11542.0,89761.0,71501.0,18264.0,1086.0,3746.0,1866934.0,0.7
90331.0,322.0,592.143,1695.0,8.0,11.0,685.0,5226.0,1529089.0,11597.0,89854.0,71586.0,18273.0,93.0,3740.0,1866934.0,0.7
90525.0,194.0,581.0,1699.0,4.0,11.143,730.0,3214.0,1532303.0,11563.0,92187.0,73877.0,18316.0,2333.0,3758.0,1866934.0,0.7
90997.0,472.0,556.286,1705.0,6.0,9.571,683.0,15633.0,1547936.0,11764.0,95272.0,76933.0,18345.0,3085.0,3802.0,1866934.0,0.7
91636.0,639.0,516.286,1726.0,21.0,10.286,635.0,16705.0,1564641.0,12102.0,98604.0,80212.0,18398.0,3332.0,3514.0,1866934.0,0.7
92274.0,638.0,515.143,1737.0,11.0,10.143,629.0,17483.0,1582124.0,12435.0,102237.0,83831.0,18412.0,3633.0,2904.0,1866934.0,0.7
92906.0,632.0,498.857,1746.0,9.0,9.429,622.0,18026.0,1600150.0,12735.0,109354.0,90933.0,18427.0,7117.0,2954.0,1866934.0,0.7
93484.0,578.0,496.429,1757.0,11.0,10.0,565.0,13870.0,1614020.0,12880.0,110635.0,92211.0,18430.0,1281.0,2982.0,1866934.0,0.7
93781.0,297.0,492.857,1767.0,10.0,10.286,582.0,5990.0,1620010.0,12989.0,110713.0,92287.0,18433.0,78.0,2980.0,1866934.0,0.7
93959.0,178.0,490.571,1769.0,2.0,10.0,609.0,3635.0,1623645.0,13049.0,116041.0,97544.0,18504.0,5328.0,3408.0,1866934.0,0.7
94602.0,643.0,515.0,1777.0,8.0,10.286,620.0,16419.0,1640064.0,13161.0,116253.0,97627.0,18635.0,212.0,2997.0,1866934.0,0.7
95420.0,818.0,540.571,1789.0,12.0,9.0,602.0,15915.0,1655979.0,13048.0,116447.0,97711.0,18745.0,194.0,2549.0,1866934.0,0.7
95902.0,482.0,518.286,1801.0,12.0,9.143,585.0,16008.0,1671987.0,12838.0,116747.0,97745.0,19012.0,300.0,2073.0,1866934.0,0.7
96524.0,622.0,516.857,1811.0,10.0,9.286,596.0,16904.0,1688891.0,12677.0,117701.0,98408.0,19303.0,954.0,1192.0,1866934.0,0.7
97149.0,625.0,523.571,1821.0,10.0,9.143,559.0,13840.0,1702731.0,12673.0,118125.0,98831.0,19304.0,424.0,1070.0,1866934.0,0.7
97409.0,260.0,518.286,1826.0,5.0,8.429,587.0,4931.0,1707662.0,12522.0,118166.0,98866.0,19310.0,41.0,1065.0,1866934.0,0.7
97586.0,177.0,518.143,1828.0,2.0,8.429,612.0,3266.0,1710928.0,12469.0,121718.0,102184.0,19546.0,3552.0,811.0,1866934.0,0.7
98094.0,508.0,498.857,1840.0,12.0,9.0,607.0,18614.0,1729542.0,12783.0,128977.0,109052.0,19938.0,7259.0,1818.0,1866934.0,0.7
98870.0,776.0,492.857,1851.0,11.0,8.857,619.0,16899.0,1746441.0,12923.0,137091.0,116474.0,20630.0,8114.0,2949.0,1866934.0,0.7
99476.0,606.0,510.571,1864.0,13.0,9.0,631.0,17518.0,1763959.0,13139.0,143897.0,122596.0,21314.0,6806.0,3879.0,1866934.0,0.7
100114.0,638.0,512.857,1867.0,3.0,8.0,630.0,17881.0,1781840.0,13278.0,148763.0,126764.0,22012.0,4866.0,4437.0,1866934.0,0.7
100716.0,602.0,509.571,1872.0,5.0,7.286,589.0,14627.0,1796467.0,13391.0,149358.0,127025.0,22346.0,595.0,4462.0,1866934.0,0.7
101040.0,324.0,518.714,1878.0,6.0,7.429,606.0,4591.0,1801058.0,13342.0,149398.0,127061.0,22350.0,40.0,4462.0,1866934.0,0.7
101207.0,167.0,517.286,1883.0,5.0,7.857,633.0,3517.0,1804575.0,13378.0,152022.0,129280.0,22755.0,2624.0,4329.0,1866934.0,0.7
101733.0,526.0,519.857,1893.0,10.0,7.571,625.0,18937.0,1823512.0,13424.0,158089.0,134622.0,23482.0,6067.0,4159.0,1866934.0,0.7
102363.0,630.0,499.0,1899.0,6.0,6.857,613.0,16080.0,1839592.0,13307.0,164934.0,140229.0,24720.0,6845.0,3978.0,1866934.0,0.7
103001.0,638.0,503.571,1913.0,14.0,7.0,576.0,18174.0,1857766.0,13401.0,169746.0,144309.0,25453.0,4812.0,3693.0,1866934.0,0.7
103588.0,587.0,496.286,1922.0,9.0,7.857,526.0,17046.0,1874812.0,13282.0,170339.0,144899.0,25457.0,593.0,3082.0,1866934.0,0.7
103867.0,279.0,450.143,1923.0,1.0,7.286,573.0,4324.0,1879136.0,11810.0,173975.0,148460.0,25534.0,3636.0,3517.0,1866934.0,0.7
104105.0,238.0,437.857,1931.0,8.0,7.571,595.0,4196.0,1883332.0,11753.0,175609.0,150094.0,25534.0,1634.0,3744.0,1866934.0,0.7
104224.0,119.0,431.0,1934.0,3.0,7.286,628.0,3139.0,1886471.0,11699.0,178494.0,152973.0,25541.0,2885.0,3782.0,1866934.0,0.7
104533.0,309.0,400.0,1937.0,3.0,6.286,858.0,4987.0,1891458.0,9707.0,184495.0,158461.0,26055.0,6001.0,3772.0,1866934.0,0.7
105176.0,643.0,401.857,1946.0,9.0,6.714,638.0,23143.0,1914601.0,10716.0,194900.0,168381.0,26549.0,10405.0,4281.0,1866934.0,0.7
105916.0,740.0,416.429,1963.0,17.0,7.143,612.0,24155.0,1938756.0,11570.0,202604.0,175797.0,26842.0,7704.0,4694.0,1866934.0,0.7
106574.0,658.0,426.571,1981.0,18.0,8.429,609.0,18589.0,1957345.0,11790.0,208259.0,181251.0,27049.0,5655.0,5417.0,1866934.0,0.7
107240.0,666.0,481.857,1986.0,5.0,9.0,563.0,16852.0,1974197.0,13580.0,210226.0,183127.0,27140.0,1967.0,5179.0,1866934.0,0.7
107608.0,368.0,500.429,1986.0,0.0,7.857,591.0,5386.0,1979583.0,13750.0,210330.0,183226.0,27147.0,104.0,4960.0,1866934.0,0.7
107818.0,210.0,513.429,1990.0,4.0,8.0,621.0,3209.0,1982792.0,13760.0,213258.0,186072.0,27229.0,2928.0,4966.0,1866934.0,0.7
108355.0,537.0,546.0,2002.0,12.0,9.286,592.0,20618.0,2003410.0,15993.0,217570.0,190308.0,27306.0,4312.0,4725.0,1866934.0,0.7
109088.0,733.0,558.857,2019.0,17.0,10.429,676.0,18932.0,2022342.0,15392.0,224354.0,196840.0,27558.0,6784.0,4208.0,1866934.0,0.7
109731.0,643.0,545.0,2030.0,11.0,9.571,573.0,17233.0,2039575.0,14403.0,230644.0,202361.0,28327.0,6290.0,4006.0,1866934.0,0.7
110343.0,612.0,538.429,2042.0,12.0,8.714,587.0,16373.0,2055948.0,14086.0,240097.0,211056.0,29085.0,9453.0,4548.0,1866934.0,0.7
110997.0,654.0,536.714,2048.0,6.0,8.857,544.0,15192.0,2071140.0,13849.0,246589.0,217437.0,29196.0,6492.0,5195.0,1866934.0,0.7
111334.0,337.0,532.286,2053.0,5.0,9.571,578.0,4801.0,2075941.0,13765.0,247522.0,218365.0,29201.0,933.0,5313.0,1866934.0,0.7
111536.0,202.0,531.143,2056.0,3.0,9.429,620.0,2683.0,2078624.0,13690.0,251544.0,221678.0,29910.0,4022.0,5469.0,1866934.0,0.7
112224.0,688.0,552.714,2071.0,15.0,9.857,607.0,18656.0,2097280.0,13410.0,258975.0,227134.0,31885.0,7431.0,5915.0,1866934.0,0.7
112983.0,759.0,556.429,2079.0,8.0,8.571,603.0,19150.0,2116430.0,13441.0,269441.0,234466.0,35019.0,10466.0,6441.0,1866934.0,0.7
113561.0,578.0,547.143,2088.0,9.0,8.286,609.0,17164.0,2133594.0,13431.0,279344.0,241873.0,37515.0,9903.0,6957.0,1866934.0,0.7
114244.0,683.0,557.286,2094.0,6.0,7.429,613.0,15300.0,2148894.0,13278.0,290190.0,250663.0,39571.0,10846.0,7156.0,1866934.0,0.7
114955.0,711.0,565.429,2101.0,7.0,7.571,571.0,14961.0,2163855.0,13245.0,296413.0,256215.0,40242.0,6223.0,7118.0,1866934.0,0.7
115316.0,361.0,568.857,2102.0,1.0,7.0,594.0,5439.0,2169294.0,13336.0,297819.0,257581.0,40282.0,1406.0,7185.0,1866934.0,0.7
115536.0,220.0,571.429,2106.0,4.0,7.143,625.0,3461.0,2172755.0,13447.0,302425.0,260258.0,42211.0,4606.0,7269.0,1866934.0,0.7
116132.0,596.0,558.286,2110.0,4.0,5.571,635.0,19951.0,2192706.0,13632.0,309972.0,264963.0,45128.0,7547.0,7285.0,1866934.0,0.7
117099.0,967.0,588.0,2118.0,8.0,5.571,563.0,18698.0,2211404.0,13568.0,324742.0,276156.0,48817.0,14770.0,7900.0,1866934.0,0.7
117795.0,696.0,604.857,2125.0,7.0,5.286,611.0,18021.0,2229425.0,13690.0,339223.0,286564.0,52939.0,14481.0,8554.0,1866934.0,0.7
118558.0,763.0,616.286,2131.0,6.0,5.286,606.0,16474.0,2245899.0,13858.0,350796.0,295549.0,55609.0,11573.0,8658.0,1866934.0,0.7
119370.0,812.0,630.714,2139.0,8.0,5.429,535.0,12637.0,2258536.0,13526.0,357666.0,301899.0,56131.0,6870.0,8750.0,1866934.0,0.7
119750.0,380.0,633.429,2144.0,5.0,6.0,550.0,3578.0,2262114.0,13260.0,359280.0,303483.0,56172.0,1614.0,8780.0,1866934.0,0.7
119953.0,203.0,631.0,2154.0,10.0,6.857,570.0,2571.0,2264685.0,13133.0,362256.0,305542.0,57090.0,2976.0,8547.0,1866934.0,0.7
120378.0,425.0,606.571,2159.0,5.0,7.0,579.0,5517.0,2270202.0,11071.0,371092.0,314222.0,57249.0,8836.0,8731.0,1866934.0,0.7
120736.0,358.0,519.571,2166.0,7.0,6.857,602.0,3883.0,2274085.0,8954.0,387857.0,323827.0,64544.0,16765.0,9016.0,1866934.0,0.7
121509.0,773.0,530.571,2178.0,12.0,7.571,582.0,23852.0,2297937.0,9787.0,409581.0,337407.0,72855.0,21724.0,10051.0,1866934.0,0.7
122545.0,1036.0,569.571,2197.0,19.0,9.429,592.0,18511.0,2316448.0,10078.0,429630.0,349242.0,81234.0,20049.0,11262.0,1866934.0,0.7
123331.0,786.0,565.857,2208.0,11.0,9.857,550.0,18694.0,2335142.0,10944.0,441948.0,359282.0,83560.0,12318.0,12040.0,1866934.0,0.7
123963.0,632.0,601.857,2212.0,4.0,9.714,563.0,18767.0,2353909.0,13114.0,443580.0,360620.0,83937.0,1632.0,12043.0,1866934.0,0.7
